name,class,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21
photo_0.png,clase0,0.5644519329071045,0.6574044823646545,2.795352713746979e-07,0.5280940532684326,0.6834467053413391,-0.0192548409104347,0.4991337358951568,0.7305412888526917,-0.0339156650006771,0.4884440898895263,0.7800751328468323,-0.0441324040293693,0.4805376529693603,0.8223696351051331,-0.0554395280778408,0.5260575413703918,0.7400335073471069,-0.0579214096069335,0.514517605304718,0.8085906505584717,-0.0799250826239585,0.5060363411903381,0.8560146689414978,-0.0911019966006279,0.4983344972133636,0.90006023645401,-0.0980778932571411,0.5556791424751282,0.741841733455658,-0.055735059082508,0.5563317537307739,0.8149833679199219,-0.0788567811250686,0.55494624376297,0.8725741505622864,-0.0902305617928505,0.5539308786392212,0.9241163730621338,-0.0987678170204162,0.5801844000816345,0.7424085736274719,-0.0522778071463108,0.5881600975990295,0.8106995820999146,-0.0716749504208564,0.5900157690048218,0.8624925017356873,-0.0806895717978477,0.5906459093093872,0.9081239700317384,-0.0867261216044426,0.59892737865448,0.7419717311859131,-0.049231469631195,0.608160674571991,0.7982515096664429,-0.0656125843524932,0.6124927997589111,0.8353933095932007,-0.0738814249634742,0.6159749627113342,0.8707553148269653,-0.0794428959488868
photo_1.png,clase0,0.5663702487945557,0.6562755703926086,3.410773672385403e-07,0.5282735824584961,0.6843267679214478,-0.0199524294584989,0.4982056617736816,0.72737056016922,-0.0357576981186866,0.4881728291511535,0.7759386897087097,-0.0468954853713512,0.4814220666885376,0.8222658038139343,-0.0589542277157306,0.5272919535636902,0.739230215549469,-0.060063399374485,0.5159462690353394,0.8100285530090332,-0.0833356529474258,0.5069997310638428,0.8579295873641968,-0.0953119993209838,0.4985462129116058,0.9012455940246582,-0.1026405245065689,0.5568456053733826,0.7403602600097656,-0.0578319355845451,0.5570032596588135,0.8143571019172668,-0.0827766507863998,0.5546254515647888,0.8730162978172302,-0.0949360951781272,0.5519577860832214,0.9228180050849916,-0.103938341140747,0.5805451273918152,0.7412129640579224,-0.0543415322899818,0.5897945165634155,0.8084965348243713,-0.0749028697609901,0.5917574763298035,0.8624529242515564,-0.0836072713136673,0.5913320779800415,0.9084570407867432,-0.0894475579261779,0.5986956357955933,0.7410534620285034,-0.051334511488676,0.609751284122467,0.79621422290802,-0.0684785097837448,0.6137880086898804,0.8343314528465271,-0.0765756219625473,0.6156858801841736,0.8705660700798035,-0.0819266885519027
photo_2.png,clase0,0.566859245300293,0.6552482843399048,3.303710514046543e-07,0.5289910435676575,0.6836267709732056,-0.0199152044951915,0.4985570907592773,0.7276006937026978,-0.0352426320314407,0.4879348874092102,0.776940107345581,-0.0460126213729381,0.4818491339683532,0.8236704468727112,-0.0576735697686672,0.5277292132377625,0.7405514121055603,-0.0592365600168705,0.5153212547302246,0.8105499744415283,-0.0822838693857193,0.5063515901565552,0.858329176902771,-0.0941606983542442,0.4978960156440735,0.9018994569778442,-0.1014814972877502,0.5574208498001099,0.7419582009315491,-0.0570856109261512,0.5576039552688599,0.8144031167030334,-0.0820217654109001,0.5550376176834106,0.8735873699188232,-0.0941709876060485,0.5520371794700623,0.924470067024231,-0.103157564997673,0.5811599493026733,0.7426985502243042,-0.0537511631846427,0.5901051163673401,0.8089562654495239,-0.0743478164076805,0.591618537902832,0.8627119064331055,-0.0828915685415268,0.5905596017837524,0.9091940522193908,-0.0885561555624008,0.5994203090667725,0.7422065138816833,-0.050970334559679,0.6103538870811462,0.797162652015686,-0.0681327953934669,0.614025890827179,0.8353163599967957,-0.0761897340416908,0.6152935028076172,0.8715850114822388,-0.0814639925956726
photo_3.png,clase0,0.5668148398399353,0.6556375026702881,3.239625243622868e-07,0.5295005440711975,0.6834697127342224,-0.0197491478174924,0.4988093078136444,0.7270609736442566,-0.0350196585059165,0.4877877235412597,0.7761910557746887,-0.0458407923579216,0.4817464351654053,0.8230780363082886,-0.057603683322668,0.527824342250824,0.7412123680114746,-0.0585013851523399,0.5155514478683472,0.8114302158355713,-0.0812237933278083,0.506798267364502,0.8588699698448181,-0.0930022522807121,0.4985358119010925,0.9021776914596558,-0.1003139913082122,0.5572243332862854,0.7426571846008301,-0.0563636757433414,0.5573537945747375,0.8142752051353455,-0.0808034837245941,0.554850161075592,0.8722327351570129,-0.0927395820617675,0.5519969463348389,0.9222110509872437,-0.1016655266284942,0.5809077024459839,0.7433273792266846,-0.0530821047723293,0.5897971987724304,0.8097136616706848,-0.0732979699969291,0.5914171934127808,0.8630693554878235,-0.0817297548055648,0.5905174612998962,0.9094276428222656,-0.0874478667974472,0.5992471575737,0.7427905797958374,-0.0503512099385261,0.6104422807693481,0.7975183129310608,-0.0673324614763259,0.6142275929450989,0.835312008857727,-0.075322575867176,0.6156144142150879,0.8711723685264587,-0.0806078612804412
photo_4.png,clase0,0.5671578049659729,0.6545161008834839,3.220074518139882e-07,0.5295061469078064,0.6834585666656494,-0.0191118251532316,0.4989499747753143,0.7283936738967896,-0.0342342965304851,0.4879616498947143,0.7783002257347107,-0.0449401326477527,0.481434166431427,0.8246503472328186,-0.0565993413329124,0.5274396538734436,0.741033136844635,-0.059003185480833,0.5153758525848389,0.8113618493080139,-0.082231655716896,0.5065405368804932,0.8590129017829895,-0.094307504594326,0.4979599416255951,0.9026341438293456,-0.1017758920788765,0.5573356747627258,0.7419799566268921,-0.057191252708435,0.5576940774917603,0.8140221834182739,-0.0821365863084793,0.5551103353500366,0.8725838661193848,-0.0943157002329826,0.5518907904624939,0.9230451583862304,-0.1034209877252578,0.5811619162559509,0.7427269816398621,-0.0541294775903224,0.5899634957313538,0.8095844388008118,-0.0746682211756706,0.5916999578475952,0.8633901476860046,-0.0831835716962814,0.590682864189148,0.909794807434082,-0.0888920202851295,0.5994835495948792,0.7421411871910095,-0.0515358671545982,0.6105865836143494,0.7975307106971741,-0.0685769394040107,0.6143492460250854,0.8354821801185608,-0.0765572115778923,0.6154880523681641,0.871630072593689,-0.0818147584795951
photo_0.png,clase1,0.5165094137191772,0.6864383816719055,1.5606012482294318e-07,0.5423822402954102,0.6804534196853638,-0.0325848087668418,0.5626183152198792,0.7057247161865234,-0.0545193515717983,0.5691578388214111,0.7325699329376221,-0.072332389652729,0.5764409303665161,0.7588397264480591,-0.0911213010549545,0.5397812128067017,0.7655869722366333,-0.0552827008068561,0.5442542433738708,0.8096813559532166,-0.0806967541575431,0.5399156212806702,0.8168588280677795,-0.097360074520111,0.5345560312271118,0.8079503774642944,-0.1068185791373252,0.5136025547981262,0.7699583172798157,-0.0505674369633197,0.4964711964130401,0.8111792206764221,-0.0788102000951767,0.4813486635684967,0.7894783616065979,-0.0953205227851867,0.4732373058795929,0.7556065320968628,-0.1036641746759414,0.4922128319740295,0.7624377012252808,-0.0471459701657295,0.4735000729560852,0.7958956360816956,-0.0735111311078071,0.4592218697071075,0.7709871530532837,-0.0869491770863533,0.4538884162902832,0.736550509929657,-0.0925108343362808,0.4754130244255066,0.7475612759590149,-0.045280572026968,0.4569724202156067,0.7698412537574768,-0.0670864060521125,0.446730762720108,0.7515254020690918,-0.076266162097454,0.4443757534027099,0.7244662046432495,-0.0801829397678375
photo_1.png,clase1,0.5315845012664795,0.673463761806488,1.0060597332994806e-07,0.557293176651001,0.6792067885398865,-0.0285667106509208,0.5774801969528198,0.7087991237640381,-0.0487326830625534,0.5830470323562622,0.739487886428833,-0.0658909976482391,0.5861863493919373,0.775302529335022,-0.0829489082098007,0.5456926226615906,0.7701231837272644,-0.0441269800066947,0.5516130328178406,0.8186331391334534,-0.0692492723464965,0.5529164671897888,0.8267990350723267,-0.0853826850652694,0.5535517930984497,0.8164348602294922,-0.0936418771743774,0.5201983451843262,0.7726042866706848,-0.0416095480322837,0.5045304894447327,0.8148068189620972,-0.0703356489539146,0.4928171038627624,0.7896957397460938,-0.0859358012676239,0.4893990159034729,0.7525473833084106,-0.0920765921473503,0.499550849199295,0.7636869549751282,-0.0408766865730285,0.48064985871315,0.7988503575325012,-0.068084605038166,0.4683568179607391,0.7685747146606445,-0.0792653784155845,0.4661769866943359,0.7320095300674438,-0.0816786363720893,0.4832272231578827,0.7463054060935974,-0.0416091978549957,0.4648261070251465,0.7698924541473389,-0.0651588812470436,0.4570847451686859,0.7476544976234436,-0.0735164433717727,0.4580407738685608,0.7185137271881104,-0.0752649679780006
photo_2.png,clase1,0.534677267074585,0.6664629578590393,7.758924169820602e-08,0.5602407455444336,0.6770806908607483,-0.0312635786831378,0.5799016952514648,0.7074617147445679,-0.0528529509902,0.5844542980194092,0.7384315729141235,-0.071354754269123,0.5858922600746155,0.7760859131813049,-0.0893754065036773,0.5490803718566895,0.7717259526252747,-0.0448109172284603,0.5558476448059082,0.8220510482788086,-0.0730247348546981,0.5569502711296082,0.8234670758247375,-0.0914205238223075,0.5574438571929932,0.8029860854148865,-0.1006234437227249,0.5226442813873291,0.7741666436195374,-0.0419054552912712,0.5070114135742188,0.8162051439285278,-0.0750755295157432,0.4936642646789551,0.7889498472213745,-0.093142345547676,0.489530086517334,0.7487120628356934,-0.1001580581068992,0.5014814138412476,0.7653154134750366,-0.0413612946867942,0.4826474487781524,0.8011165261268616,-0.073368564248085,0.4702516794204712,0.7678064703941345,-0.0856104642152786,0.4688111245632171,0.7277458310127258,-0.087424911558628,0.485569566488266,0.748390793800354,-0.0423991382122039,0.4673222005367279,0.7731148600578308,-0.0691721066832542,0.4594361186027527,0.7502270340919495,-0.0780635997653007,0.4603441655635834,0.7194322943687439,-0.0794150233268737
photo_3.png,clase1,0.536575198173523,0.6658275723457336,8.485824309900637e-08,0.5578904151916504,0.673205554485321,-0.0367764048278331,0.5772401690483093,0.7010022401809692,-0.0611867159605026,0.5833650827407837,0.7289098501205444,-0.0812137946486473,0.5833413600921631,0.7658970355987549,-0.1004153043031692,0.5521716475486755,0.7709181308746338,-0.0535624101758003,0.5588345527648926,0.8213381767272949,-0.083001971244812,0.5547540783882141,0.806986927986145,-0.1007842719554901,0.5517658591270447,0.7724108695983887,-0.1091000884771347,0.5256439447402954,0.7742049098014832,-0.0473306067287921,0.5058562159538269,0.8182849287986755,-0.0817557126283645,0.4929291307926178,0.778237521648407,-0.0984143391251564,0.4915366172790527,0.7310508489608765,-0.1040665656328201,0.5041484832763672,0.7673062682151794,-0.0435156263411045,0.48318612575531,0.8019119501113892,-0.0759975835680961,0.4726486802101135,0.7600224614143372,-0.0861362144351005,0.4734233021736145,0.715327799320221,-0.0863920226693153,0.4891019463539123,0.7533502578735352,-0.0416516959667205,0.4692509770393371,0.7752805352210999,-0.0679446831345558,0.461248904466629,0.7467572689056396,-0.0751978904008865,0.4628034234046936,0.7124216556549072,-0.0753884240984916
photo_4.png,clase1,0.5361319184303284,0.6671198606491089,7.9087755011642e-08,0.5575130581855774,0.6743249893188477,-0.0347583331167697,0.5779999494552612,0.701928973197937,-0.0579874068498611,0.5848686099052429,0.7313963174819946,-0.0770196318626403,0.5852354764938354,0.7692163586616516,-0.0949543565511703,0.5518749952316284,0.7709283232688904,-0.0489731766283512,0.5586078763008118,0.8164168000221252,-0.0772289410233497,0.55433589220047,0.8055965900421143,-0.0941498279571533,0.5505273342132568,0.7738283276557922,-0.1019472479820251,0.5251635909080505,0.7752550840377808,-0.0433464050292968,0.5034868717193604,0.8128495812416077,-0.0759941712021827,0.4909836649894714,0.7726987600326538,-0.0909565612673759,0.4904420375823974,0.7270315289497375,-0.0953473672270774,0.5035712122917175,0.7682157158851624,-0.0402410253882408,0.4812770187854767,0.7956973910331726,-0.071727380156517,0.4709773957729339,0.7551818490028381,-0.0800687074661254,0.4726266860961914,0.7128245234489441,-0.0788388773798942,0.487920194864273,0.7532753944396973,-0.039021298289299,0.4682568609714508,0.7719818353652954,-0.0642604231834411,0.460856556892395,0.7440106868743896,-0.0698285847902298,0.4636867642402649,0.7111126184463501,-0.0685301050543785
